"","node_id","graph","method","c","average_mse","average_estimate","average_bias","empirical_var","theo_bias","theo_var","theo_mse"
"6099","36","Graph 1","Omnibar",1.35764501987817,0.0049438497805806,0.76318435995525,0.0560775787687021,0.00180095589591652,0.060636875703343,0.00195535087426904,0.00563218156933171
"6100","36","Graph 1","Omnibar",1.4142135623731,0.00601955685116269,0.772823297491863,0.0657165163053159,0.00170259893479064,0.0698006407958037,0.00185460117645459,0.0067267306319594
"6101","36","Graph 2","Abar",0.0565685424949238,0.122030909833499,0.51336102235791,0.345181739307167,0.0028833600424206,0.345768317025112,0.00262627799415858,0.122182007052537
"6102","36","Graph 2","Abar",0.113137084989848,0.0840506506356095,0.523330577789321,0.285489154788777,0.00254914227587516,0.289685136754945,0.00272534754780621,0.0866428260045375
"6103","36","Graph 2","Abar",0.169705627484771,0.0633346914579092,0.53736812205143,0.246073059027036,0.00278552660559175,0.249469587143489,0.00280115617163389,0.0650362310811767
"6104","36","Graph 2","Abar",0.226274169979695,0.0484615540140692,0.550715254497896,0.21435668839641,0.00251527943322667,0.217327755288996,0.00285692297502808,0.0500882761939818
"6105","36","Graph 2","Abar",0.282842712474619,0.0384204135302751,0.564321086459735,0.188260777151096,0.0029812745913318,0.190252923910093,0.00289529926487116,0.0390914743212109
"6106","36","Graph 2","Abar",0.339411254969543,0.0297702632996341,0.575830683849127,0.163877255067703,0.00291742599710611,0.166711252828216,0.00291848844807311,0.0307111302676265
"6107","36","Graph 2","Abar",0.395979797464467,0.0232592239727615,0.587631012886393,0.142670454260988,0.0029072727264514,0.145797386193042,0.00292833678162623,0.0241852146023494
"6108","36","Graph 2","Abar",0.45254833995939,0.0188869908909088,0.60157014728701,0.125887301285921,0.00304242068654301,0.126925720972405,0.00292640291745182,0.0190365415618167
"6109","36","Graph 2","Abar",0.509116882454314,0.0142970887810638,0.611583758207958,0.107045909055729,0.00284110323873512,0.109692743226219,0.00291401180610986,0.014946509722603
"6110","36","Graph 2","Abar",0.565685424949238,0.0111589515605076,0.623053941068934,0.0912243513744352,0.00283990918600718,0.0938071709240804,0.00289229691519483,0.0116920822319745
"6111","36","Graph 2","Abar",0.622253967444162,0.00833817106616997,0.632653111717356,0.0748655323270643,0.00273605919475002,0.0790510908088731,0.00286223361471337,0.00911130857278607
"6112","36","Graph 2","Abar",0.678822509939086,0.00629708368054292,0.641516058368866,0.0589259323200779,0.0028276458265791,0.0652567906566721,0.00282466581286636,0.00708311453967508
"6113","36","Graph 2","Abar",0.735391052434009,0.00536563750287333,0.656000177066393,0.0496211485561679,0.0029062854042443,0.0522921816610575,0.00278032738235149,0.00551479964522453
"6114","36","Graph 2","Abar",0.791959594928933,0.00377888287815921,0.665200657395541,0.0359314006663829,0.00249030763194301,0.0400512186279266,0.00272985952835542,0.0043339596419374
"6115","36","Graph 2","Abar",0.848528137423857,0.00299382097804879,0.674071680182465,0.0227161177498345,0.00248027925167612,0.0284473754515509,0.00267382496758066,0.00348307813766216
"6116","36","Graph 2","Abar",0.905096679918781,0.00266500917628863,0.686809844921264,0.0140927127182923,0.00246887349802634,0.0174090663866017,0.00261271958114278,0.00291579517359589
"6117","36","Graph 2","Abar",0.961665222413705,0.00243823005304884,0.694609994984873,0.00118904692601001,0.00243925547593252,0.00687634995350704,0.00254698205125993,0.00259426623994303
"6118","36","Graph 2","Abar",1.01823376490863,0.0022489440494648,0.706428385236228,-0.00709588376540484,0.002200793276329,-0.00320149643471204,0.00247700187731696,0.00248725145673843
"6119","36","Graph 2","Abar",1.07480230740355,0.00278247664391465,0.717125979314866,-0.0159505199004457,0.00253058814696711,-0.0128677955391558,0.00240312608060348,0.002568706242641
"6120","36","Graph 2","Abar",1.13137084989848,0.00287764459398211,0.726431412196726,-0.0256892064205533,0.00221992919666097,-0.0221598577029547,0.00232566484135245,0.00281672413476765
"6121","36","Graph 2","Abar",1.1879393923934,0.00321184832524054,0.738701374659362,-0.0319929202440714,0.0021904918713684,-0.0311100548750576,0.00224489626131465,0.00321273177564375
"6122","36","Graph 2","Abar",1.24450793488832,0.00383399532970257,0.746570523832983,-0.0422602358640272,0.0020501179123317,-0.0397466631350279,0.00216107040614359,0.00374086763651298
"6123","36","Graph 2","Abar",1.30107647738325,0.00473580350659061,0.754875751730084,-0.0516837554928013,0.00206665958433527,-0.0480945315346128,0.00207441275152422,0.00438749671505808
"6124","36","Graph 2","Abar",1.35764501987817,0.00551161331441113,0.763230849299384,-0.0606760082634631,0.0018318672028261,-0.0561756188018189,0.00198512713319018,0.00514082728095745
"6125","36","Graph 2","Abar",1.4142135623731,0.00637464169368605,0.772742999000247,-0.0681534162534673,0.00173148503169937,-0.0640094282386958,0.00189339828220179,0.00599060518564654
"6126","36","Graph 2","ASE",0.0565685424949238,0.0173030610506291,0.144727448138087,-0.0234518349126562,0.0167698423321908,0,0.00971715728752538,0.00971715728752538
"6127","36","Graph 2","ASE",0.113137084989848,0.0141057802365728,0.230028924855653,-0.00781249814489172,0.014058803913222,0,0.00943431457505076,0.00943431457505076
"6128","36","Graph 2","ASE",0.169705627484771,0.0117486330136645,0.27948497021723,-0.011810092807164,0.0116207754970477,0,0.00915147186257614,0.00915147186257614
"6129","36","Graph 2","ASE",0.226274169979695,0.0109209113769636,0.333155781222102,-0.00320278487938355,0.0109215751211011,0,0.00886862915010152,0.00886862915010152
"6130","36","Graph 2","ASE",0.282842712474619,0.0105391630571807,0.372288886853082,-0.00377142245555783,0.0105354749047472,0,0.0085857864376269,0.0085857864376269
"6131","36","Graph 2","ASE",0.339411254969543,0.00818965972766044,0.408292131838655,-0.00366129694276845,0.00818443907142875,0,0.00830294372515229,0.00830294372515229
"6132","36","Graph 2","ASE",0.395979797464467,0.00892441008238118,0.444670041139539,-0.000290517485866617,0.00893325894091249,0,0.00802010101267767,0.00802010101267767
"6133","36","Graph 2","ASE",0.45254833995939,0.00824149374016273,0.473389770236938,-0.00229307576415007,0.00824448002372632,0,0.00773725830020305,0.00773725830020305
"6134","36","Graph 2","ASE",0.509116882454314,0.00744152407000821,0.500387621789293,-0.00415022736293558,0.00743173141425841,0,0.00745441558772843,0.00745441558772843
"6135","36","Graph 2","ASE",0.565685424949238,0.00738755208245277,0.529704786225847,-0.00212480346865153,0.00739042772039278,0,0.00717157287525381,0.00717157287525381
"6136","36","Graph 2","ASE",0.622253967444162,0.0069971012902044,0.550989384512532,-0.00679819487775981,0.00695784368028869,0,0.00688873016277919,0.00688873016277919
"6137","36","Graph 2","ASE",0.678822509939086,0.00670416662371588,0.574174505812982,-0.0084156202358063,0.00663998394370628,0,0.00660588745030457,0.00660588745030457
"6138","36","Graph 2","ASE",0.735391052434009,0.00690491453612236,0.602066587117002,-0.0043124413932238,0.00689321059594832,0,0.00632304473782995,0.00632304473782995
